day,hour,minute,intersection_id,is_weekend,arrival_rate,green_time,queue_length,waiting_time,time_of_day
1,12,25,2,0,10.36,57,23.25,22.32,12:25
1,12,25,3,0,12.62,11,58.04,318.68,12:25
1,12,25,4,0,9.74,12,43.61,215.3,12:25
1,12,30,0,0,7.65,33,21.28,35.15,12:30
1,12,30,1,0,9.86,20,38.13,117.33,12:30
1,12,30,2,0,11.25,35,39.67,65.05,12:30
1,12,30,3,0,12.79,31,46.93,86.93,12:30
1,12,30,4,0,11.91,25,45.89,108.79,12:30
1,12,35,0,0,13.94,15,60.23,245.65,12:35
1,12,35,1,0,11.52,35,41.06,71.97,12:35
1,12,35,2,0,8.14,18,30.97,105.43,12:35
1,12,35,3,0,15.35,58,48.98,49.95,12:35
1,12,35,4,0,11.09,52,29.01,32.73,12:35
1,12,40,0,0,13.63,39,48.72,78.18,12:40
1,12,40,1,0,10.06,45,28.7,35.36,12:40
1,12,40,2,0,8.75,44,21.68,30.06,12:40
1,12,40,3,0,9.37,54,18.64,25.7,12:40
1,12,40,4,0,14.68,21,63.41,179.42,12:40
1,12,45,0,0,11.76,27,45.02,101.95,12:45
1,12,45,1,0,7.23,26,22.5,54.24,12:45
1,12,45,2,0,13.7,48,45.76,62.91,12:45
1,12,45,3,0,6.28,11,26.54,147.24,12:45
1,12,45,4,0,8.7,49,18.91,25.19,12:45
1,12,50,0,0,12.87,17,56.31,197.83,12:50
1,12,50,1,0,10.46,34,35.91,63.47,12:50
1,12,50,2,0,8.9,54,18.37,20.6,12:50
1,12,50,3,0,10.4,52,25.56,31.57,12:50
1,12,50,4,0,8.6,21,31.92,88.93,12:50
1,12,55,0,0,8.07,52,14.64,19.63,12:55
1,12,55,1,0,14.03,43,49.87,70.12,12:55
1,12,55,2,0,14.66,18,65.09,215.46,12:55
1,12,55,3,0,8.36,14,35.39,153.7,12:55
1,12,55,4,0,9.68,31,31.13,56.53,12:55
1,13,0,0,0,14.09,42,50.62,74.27,13:00
1,13,0,1,0,11.85,41,39.49,59.64,13:00
1,13,0,2,0,7.89,60,11.26,10.35,13:00
1,13,0,3,0,12.22,59,30.79,29.2,13:00
1,13,0,4,0,12.29,29,46.49,98.18,13:00
1,13,5,0,0,13.59,45,44.96,57.68,13:05
1,13,5,1,0,9.33,49,20.83,24.23,13:05
1,13,5,2,0,11.47,28,44.28,95.69,13:05
1,13,5,3,0,9.81,46,26.75,36.51,13:05
1,13,5,4,0,14.79,20,63.43,184.19,13:05
1,13,10,0,0,10.47,51,27.11,32.59,13:10
1,13,10,1,0,13.44,50,43.06,53.15,13:10
1,13,10,2,0,12.8,48,40.07,48.7,13:10
1,13,10,3,0,12.28,52,35.54,40.09,13:10
1,13,10,4,0,12.42,38,43.34,69.52,13:10
1,13,15,0,0,12.57,35,45.81,80.73,13:15
1,13,15,1,0,8.85,35,24.89,45.33,13:15
1,13,15,2,0,8.29,21,30.94,85.68,13:15
1,13,15,3,0,11.01,50,28.6,36.98,13:15
1,13,15,4,0,11.6,34,41.19,73.01,13:15
1,13,20,0,0,11.63,12,51.82,259.07,13:20
1,13,20,1,0,14.94,41,56.44,82.71,13:20
1,13,20,2,0,11.13,14,49.51,212.85,13:20
1,13,20,3,0,15.2,43,54.85,78.56,13:20
1,13,20,4,0,9.42,33,31.74,58.75,13:20
1,13,25,0,0,14.89,24,63.43,158.16,13:25
1,13,25,1,0,10.64,46,29.84,37.94,13:25
1,13,25,2,0,10.08,49,25.41,28.91,13:25
1,13,25,3,0,7.99,34,23.97,41.67,13:25
1,13,25,4,0,11.16,16,47.71,178.57,13:25
1,13,30,0,0,14.51,59,43.44,46.17,13:30
1,13,30,1,0,8.0,49,15.41,19.99,13:30
1,13,30,2,0,15.19,22,65.31,175.9,13:30
1,13,30,3,0,12.02,20,49.64,152.35,13:30
1,13,30,4,0,11.22,10,52.36,311.36,13:30
1,13,35,0,0,11.39,46,32.65,44.38,13:35
1,13,35,1,0,13.58,45,43.35,60.46,13:35
1,13,35,2,0,11.34,10,51.76,310.99,13:35
1,13,35,3,0,14.2,32,52.98,98.68,13:35
1,13,35,4,0,8.84,56,14.51,17.76,13:35
1,13,40,0,0,8.69,34,27.34,45.74,13:40
1,13,40,1,0,12.68,47,39.11,46.12,13:40
1,13,40,2,0,8.03,27,26.57,57.86,13:40
1,13,40,3,0,10.53,31,38.23,73.53,13:40
1,13,40,4,0,12.47,37,44.0,73.64,13:40
1,13,45,0,0,8.56,10,37.34,222.69,13:45
1,13,45,1,0,8.81,57,15.96,18.25,13:45
1,13,45,2,0,10.84,21,44.05,129.6,13:45
1,13,45,3,0,11.24,38,36.62,61.26,13:45
1,13,45,4,0,10.13,11,43.08,235.39,13:45
1,13,50,0,0,11.15,22,45.32,123.88,13:50
1,13,50,1,0,11.66,55,31.77,37.45,13:50
1,13,50,2,0,13.44,19,59.05,186.52,13:50
1,13,50,3,0,12.14,39,39.72,61.59,13:50
1,13,50,4,0,10.34,46,30.62,35.09,13:50
1,13,55,0,0,10.98,44,33.34,41.43,13:55
1,13,55,1,0,10.36,15,43.14,171.89,13:55
1,13,55,2,0,10.44,10,47.25,282.26,13:55
1,13,55,3,0,9.06,51,19.71,22.0,13:55
1,13,55,4,0,9.88,52,23.51,26.46,13:55
1,14,0,0,0,15.27,21,64.77,182.89,14:00
1,14,0,1,0,8.51,16,34.83,128.14,14:00
1,14,0,2,0,11.25,29,40.56,80.44,14:00
1,14,0,3,0,9.14,54,16.83,19.67,14:00
1,14,0,4,0,8.55,38,22.69,35.3,14:00
1,14,5,0,0,12.63,38,43.33,69.36,14:05
1,14,5,1,0,9.68,38,29.53,44.35,14:05
1,14,5,2,0,12.62,41,43.43,62.97,14:05
1,14,5,3,0,13.13,17,56.96,197.83,14:05
1,14,5,4,0,14.51,24,60.39,150.71,14:05
1,14,10,0,0,13.27,26,53.35,124.56,14:10
1,14,10,1,0,10.38,57,23.29,28.2,14:10
1,14,10,2,0,10.49,37,34.55,57.05,14:10
1,14,10,3,0,7.78,13,30.99,146.09,14:10
1,14,10,4,0,10.65,18,45.94,155.85,14:10
1,14,15,0,0,9.0,13,39.28,180.85,14:15
1,14,15,1,0,9.05,37,27.3,44.47,14:15
1,14,15,2,0,12.22,54,35.42,37.04,14:15
1,14,15,3,0,8.1,49,15.76,15.13,14:15
1,14,15,4,0,8.64,58,13.19,13.08,14:15
1,14,20,0,0,13.11,58,37.07,42.26,14:20
1,14,20,1,0,9.61,29,31.61,62.3,14:20
1,14,20,2,0,9.11,26,31.86,71.0,14:20
1,14,20,3,0,12.43,54,34.08,36.51,14:20
1,14,20,4,0,9.01,30,31.11,61.94,14:20
1,14,25,0,0,11.69,23,48.01,124.76,14:25
1,14,25,1,0,9.17,19,35.91,111.7,14:25
1,14,25,2,0,10.39,17,41.79,147.86,14:25
1,14,25,3,0,12.52,29,47.62,98.91,14:25
1,14,25,4,0,11.8,34,41.62,73.06,14:25
1,14,30,0,0,12.13,41,39.48,57.09,14:30
1,14,30,1,0,12.6,28,48.44,101.74,14:30
1,14,30,2,0,11.34,38,38.42,58.48,14:30
1,14,30,3,0,8.12,43,19.5,21.15,14:30
1,14,30,4,0,7.35,16,27.08,101.09,14:30
1,14,35,0,0,10.53,26,41.02,93.11,14:35
1,14,35,1,0,13.35,30,54.84,108.18,14:35
1,14,35,2,0,11.46,23,46.51,120.95,14:35
1,14,35,3,0,14.83,25,62.57,149.98,14:35
1,14,35,4,0,8.74,56,16.29,18.14,14:35
1,14,40,0,0,12.05,53,35.58,38.01,14:40
1,14,40,1,0,11.01,30,39.67,80.97,14:40
1,14,40,2,0,11.33,21,46.91,134.92,14:40
1,14,40,3,0,9.41,14,41.16,176.42,14:40
1,14,40,4,0,14.4,26,58.7,134.43,14:40
1,14,45,0,0,9.86,22,37.9,105.32,14:45
1,14,45,1,0,9.94,39,27.82,45.47,14:45
1,14,45,2,0,12.67,46,40.51,54.78,14:45
1,14,45,3,0,10.62,10,48.34,291.51,14:45
1,14,45,4,0,8.05,43,18.75,22.82,14:45
1,14,50,0,0,12.08,28,45.59,98.25,14:50
1,14,50,1,0,12.87,45,41.82,56.45,14:50
1,14,50,2,0,15.9,32,63.62,119.85,14:50
1,14,50,3,0,9.01,43,23.27,32.87,14:50
1,14,50,4,0,10.87,52,30.53,34.87,14:50
1,14,55,0,0,13.76,19,60.55,192.09,14:55
1,14,55,1,0,10.53,11,48.16,264.86,14:55
1,14,55,2,0,7.28,44,13.31,18.66,14:55
1,14,55,3,0,10.61,60,23.06,21.76,14:55
1,14,55,4,0,9.65,13,42.16,192.88,14:55
1,15,0,0,0,5.62,27,14.28,32.99,15:00
1,15,0,1,0,8.45,42,21.82,28.51,15:00
1,15,0,2,0,5.91,33,13.1,24.19,15:00
1,15,0,3,0,9.31,39,26.69,40.56,15:00
1,15,0,4,0,5.92,32,14.65,26.16,15:00
1,15,5,0,0,8.16,24,28.91,72.56,15:05
1,15,5,1,0,6.27,32,14.99,27.83,15:05
1,15,5,2,0,5.63,47,4.63,4.36,15:05
1,15,5,3,0,5.97,14,23.6,103.94,15:05
1,15,5,4,0,5.99,55,1.23,0.06,15:05
1,15,10,0,0,10.35,41,30.32,43.62,15:10
1,15,10,1,0,4.39,23,11.03,30.51,15:10
1,15,10,2,0,11.57,26,44.14,103.84,15:10
1,15,10,3,0,7.54,15,31.92,129.93,15:10
1,15,10,4,0,6.17,26,17.44,37.29,15:10
1,15,15,0,0,6.48,17,23.05,83.74,15:15
1,15,15,1,0,4.99,28,12.32,29.17,15:15
1,15,15,2,0,4.49,48,0.0,0.0,15:15
1,15,15,3,0,7.48,45,13.04,14.94,15:15
1,15,15,4,0,6.34,50,7.14,7.41,15:15
1,15,20,0,0,6.14,20,19.33,56.38,15:20
1,15,20,1,0,7.47,54,10.56,8.91,15:20
1,15,20,2,0,7.3,45,13.69,20.86,15:20
1,15,20,3,0,6.39,34,15.61,26.81,15:20
1,15,20,4,0,6.95,40,13.82,19.68,15:20
1,15,25,0,0,10.59,24,40.91,103.22,15:25
1,15,25,1,0,6.6,52,8.34,11.07,15:25
1,15,25,2,0,5.46,44,6.47,5.06,15:25
1,15,25,3,0,4.91,42,3.75,6.38,15:25
1,15,25,4,0,6.88,56,5.95,4.58,15:25
1,15,30,0,0,6.96,43,13.39,17.5,15:30
1,15,30,1,0,9.64,56,22.37,23.94,15:30
1,15,30,2,0,10.69,23,41.5,105.57,15:30
1,15,30,3,0,3.93,44,0.0,0.0,15:30
1,15,30,4,0,5.63,30,12.69,25.18,15:30
1,15,35,0,0,8.85,10,38.76,227.58,15:35
1,15,35,1,0,8.0,10,36.64,217.65,15:35
1,15,35,2,0,11.23,55,28.55,31.76,15:35
1,15,35,3,0,6.81,57,6.21,4.06,15:35
1,15,35,4,0,5.42,52,0.11,0.0,15:35
1,15,40,0,0,5.32,37,6.36,11.73,15:40
1,15,40,1,0,6.64,27,17.66,40.42,15:40
1,15,40,2,0,4.96,32,9.29,17.91,15:40
1,15,40,3,0,7.29,34,17.51,29.07,15:40
1,15,40,4,0,5.83,56,1.41,1.49,15:40
1,15,45,0,0,9.72,41,28.11,41.94,15:45
1,15,45,1,0,7.78,32,24.08,44.93,15:45
1,15,45,2,0,5.46,27,13.11,30.93,15:45
1,15,45,3,0,8.88,59,13.04,12.35,15:45
1,15,45,4,0,8.35,25,30.12,72.65,15:45
1,15,50,0,0,9.88,30,34.03,68.63,15:50
1,15,50,1,0,7.19,56,7.0,5.96,15:50
1,15,50,2,0,7.11,12,29.5,147.93,15:50
1,15,50,3,0,7.12,42,15.74,22.09,15:50
1,15,50,4,0,5.33,19,16.8,52.34,15:50
1,15,55,0,0,9.7,24,36.09,85.24,15:55
1,15,55,1,0,5.29,22,16.15,44.49,15:55
1,15,55,2,0,3.78,13,11.99,56.73,15:55
1,15,55,3,0,10.76,50,29.46,32.14,15:55
1,15,55,4,0,8.79,25,31.5,73.15,15:55
1,16,0,0,0,7.26,38,15.23,29.56,16:00
1,16,0,1,0,6.79,27,20.95,50.4,16:00
1,16,0,2,0,5.97,56,0.94,3.63,16:00
1,16,0,3,0,9.98,19,40.6,127.0,16:00
1,16,0,4,0,5.77,37,11.17,15.5,16:00
1,16,5,0,0,9.02,11,40.07,214.54,16:05
1,16,5,1,0,8.96,53,19.68,20.79,16:05
1,16,5,2,0,6.17,54,3.88,4.56,16:05
1,16,5,3,0,8.74,27,30.67,68.8,16:05
1,16,5,4,0,9.71,33,32.36,59.27,16:05
1,16,10,0,0,7.78,59,7.19,6.7,16:10
1,16,10,1,0,10.81,37,34.04,53.81,16:10
1,16,10,2,0,10.84,31,38.48,74.78,16:10
1,16,10,3,0,11.35,19,45.55,142.42,16:10
1,16,10,4,0,6.18,18,23.07,78.93,16:10
1,16,15,0,0,5.19,22,16.39,43.94,16:15
1,16,15,1,0,6.59,22,22.62,58.68,16:15
1,16,15,2,0,7.22,37,17.69,25.53,16:15
1,16,15,3,0,5.56,56,0.0,0.0,16:15
1,16,15,4,0,10.63,21,44.72,126.84,16:15
1,16,20,0,0,9.84,46,26.82,36.91,16:20
1,16,20,1,0,9.72,43,26.21,36.09,16:20
1,16,20,2,0,6.19,54,4.74,2.79,16:20
1,16,20,3,0,5.7,11,22.24,122.58,16:20
1,16,20,4,0,8.89,59,15.35,16.89,16:20
1,16,25,0,0,8.64,48,20.06,28.85,16:25
1,16,25,1,0,11.24,16,50.08,190.14,16:25
1,16,25,2,0,9.75,46,27.53,35.5,16:25
1,16,25,3,0,5.75,13,22.2,103.31,16:25
1,16,25,4,0,7.59,37,20.18,30.05,16:25
1,16,30,0,0,4.73,58,0.0,0.0,16:30
1,16,30,1,0,4.18,14,14.51,63.13,16:30
1,16,30,2,0,4.47,54,0.0,1.49,16:30
1,16,30,3,0,7.18,29,20.25,42.02,16:30
1,16,30,4,0,7.53,18,29.29,98.69,16:30
1,16,35,0,0,10.65,20,42.17,124.61,16:35
1,16,35,1,0,6.48,20,21.09,64.85,16:35
1,16,35,2,0,11.19,50,31.89,42.6,16:35
1,16,35,3,0,6.73,57,6.09,8.77,16:35
1,16,35,4,0,8.83,50,21.08,25.31,16:35
1,16,40,0,0,6.86,33,17.73,31.15,16:40
1,16,40,1,0,7.81,14,32.46,141.77,16:40
1,16,40,2,0,4.72,19,14.59,44.84,16:40
1,16,40,3,0,6.72,55,7.87,8.26,16:40
1,16,40,4,0,5.93,17,21.85,76.1,16:40
1,16,45,0,0,6.84,54,6.42,9.56,16:45
1,16,45,1,0,6.69,49,9.16,13.18,16:45
1,16,45,2,0,7.4,44,16.29,21.87,16:45
1,16,45,3,0,5.25,60,0.0,0.67,16:45
1,16,45,4,0,8.3,26,28.97,64.61,16:45
1,16,50,0,0,7.64,24,24.87,61.66,16:50
1,16,50,1,0,4.78,16,16.2,59.47,16:50
1,16,50,2,0,5.2,16,19.95,73.56,16:50
1,16,50,3,0,7.97,11,32.93,179.22,16:50
1,16,50,4,0,6.62,40,11.9,15.75,16:50
1,16,55,0,0,8.88,50,17.89,25.83,16:55
1,16,55,1,0,5.41,34,9.78,18.77,16:55
1,16,55,2,0,6.68,25,20.04,50.96,16:55
1,16,55,3,0,9.25,32,30.62,56.98,16:55
1,16,55,4,0,6.25,48,6.84,7.74,16:55
1,17,0,0,0,23.28,12,109.32,548.37,17:00
1,17,0,1,0,25.32,36,110.93,183.23,17:00
1,17,0,2,0,16.57,22,70.08,192.16,17:00
1,17,0,3,0,20.94,13,98.67,455.03,17:00
1,17,0,4,0,18.13,41,70.17,100.12,17:00
1,17,5,0,0,17.18,36,67.37,114.2,17:05
1,17,5,1,0,22.11,29,94.6,195.73,17:05
1,17,5,2,0,14.7,38,54.41,81.55,17:05
1,17,5,3,0,14.85,28,59.24,129.28,17:05
1,17,5,4,0,17.93,33,72.15,130.78,17:05
1,17,10,0,0,19.5,29,81.56,168.1,17:10
1,17,10,1,0,18.33,10,86.16,516.88,17:10
1,17,10,2,0,19.19,45,73.34,98.46,17:10
1,17,10,3,0,19.86,47,74.01,95.37,17:10
1,17,10,4,0,23.59,13,111.39,513.25,17:10
1,17,15,0,0,15.2,50,52.03,64.18,17:15
1,17,15,1,0,19.23,59,66.08,64.07,17:15
1,17,15,2,0,21.46,55,79.38,85.18,17:15
1,17,15,3,0,22.46,11,107.24,581.73,17:15
1,17,15,4,0,19.82,32,82.21,151.93,17:15
1,17,20,0,0,16.62,15,76.97,311.68,17:20
1,17,20,1,0,22.45,31,96.38,185.84,17:20
1,17,20,2,0,26.13,22,120.43,324.88,17:20
1,17,20,3,0,20.37,23,89.57,233.75,17:20
1,17,20,4,0,24.5,46,101.45,132.81,17:20
1,17,25,0,0,15.35,40,56.8,83.76,17:25
1,17,25,1,0,13.31,55,37.43,37.93,17:25
1,17,25,2,0,24.08,22,109.38,299.34,17:25
1,17,25,3,0,17.2,27,72.23,163.02,17:25
1,17,25,4,0,15.42,33,59.17,107.19,17:25
1,17,30,0,0,21.95,25,98.85,237.08,17:30
1,17,30,1,0,13.44,60,36.84,38.71,17:30
1,17,30,2,0,26.57,45,109.22,147.06,17:30
1,17,30,3,0,18.48,30,77.01,153.92,17:30
1,17,30,4,0,14.5,50,46.85,55.24,17:30
1,17,35,0,0,13.43,60,37.64,34.4,17:35
1,17,35,1,0,29.01,47,121.66,157.03,17:35
1,17,35,2,0,14.56,55,44.54,47.71,17:35
1,17,35,3,0,22.62,56,85.21,94.6,17:35
1,17,35,4,0,23.92,28,103.86,221.56,17:35
1,17,40,0,0,18.22,39,73.54,112.42,17:40
1,17,40,1,0,19.95,49,75.69,93.74,17:40
1,17,40,2,0,24.08,57,91.97,94.25,17:40
1,17,40,3,0,20.91,58,76.29,76.96,17:40
1,17,40,4,0,20.43,19,93.3,292.0,17:40
1,17,45,0,0,23.58,36,97.24,160.3,17:45
1,17,45,1,0,26.7,26,119.53,274.39,17:45
1,17,45,2,0,11.56,35,40.97,72.23,17:45
1,17,45,3,0,23.24,27,103.11,229.54,17:45
1,17,45,4,0,16.32,14,74.57,319.39,17:45
1,17,50,0,0,18.83,24,83.66,206.61,17:50
1,17,50,1,0,23.17,30,101.77,204.37,17:50
1,17,50,2,0,30.85,45,130.09,173.14,17:50
1,17,50,3,0,18.47,53,66.27,73.38,17:50
1,17,50,4,0,23.62,52,93.48,108.24,17:50
1,17,55,0,0,16.17,55,54.11,60.45,17:55
1,17,55,1,0,19.03,50,69.01,85.0,17:55
1,17,55,2,0,23.3,17,109.14,382.48,17:55
1,17,55,3,0,19.08,26,83.35,191.81,17:55
1,17,55,4,0,23.2,35,98.15,168.89,17:55
1,18,0,0,0,18.94,40,73.7,112.42,18:00
1,18,0,1,0,30.11,27,135.45,302.68,18:00
1,18,0,2,0,17.02,26,70.97,162.89,18:00
1,18,0,3,0,19.84,30,83.98,167.32,18:00
1,18,0,4,0,21.11,52,79.75,90.37,18:00
1,18,5,0,0,24.0,40,98.78,148.95,18:05
1,18,5,1,0,29.22,35,129.39,220.83,18:05
1,18,5,2,0,26.38,47,108.07,138.34,18:05
1,18,5,3,0,25.91,56,102.48,110.98,18:05
1,18,5,4,0,16.21,46,58.73,78.47,18:05
1,18,10,0,0,20.77,21,94.1,267.17,18:10
1,18,10,1,0,21.69,52,81.25,95.98,18:10
1,18,10,2,0,20.02,57,71.98,74.56,18:10
1,18,10,3,0,28.16,28,126.05,268.9,18:10
1,18,10,4,0,18.72,60,64.4,63.18,18:10
1,18,15,0,0,21.61,15,100.87,403.8,18:15
1,18,15,1,0,19.03,50,70.27,81.12,18:15
1,18,15,2,0,27.2,31,118.84,228.32,18:15
1,18,15,3,0,23.04,19,106.26,335.61,18:15
1,18,15,4,0,17.83,16,80.66,301.92,18:15
1,18,20,0,0,26.66,27,119.49,265.46,18:20
1,18,20,1,0,18.01,44,68.19,91.74,18:20
1,18,20,2,0,20.49,39,82.8,127.1,18:20
1,18,20,3,0,15.14,53,50.94,63.36,18:20
1,18,20,4,0,18.97,18,85.61,287.64,18:20
1,18,25,0,0,21.52,15,99.76,396.62,18:25
1,18,25,1,0,19.43,29,83.21,173.66,18:25
1,18,25,2,0,18.39,31,77.39,149.76,18:25
1,18,25,3,0,20.76,42,83.5,123.67,18:25
1,18,25,4,0,27.45,41,118.05,170.39,18:25
1,18,30,0,0,15.39,18,69.78,234.99,18:30
1,18,30,1,0,22.59,59,82.82,85.8,18:30
1,18,30,2,0,20.73,31,89.19,171.23,18:30
1,18,30,3,0,16.05,35,62.16,107.11,18:30
1,18,30,4,0,28.67,11,137.54,750.31,18:30
1,18,35,0,0,18.49,26,80.61,187.6,18:35
1,18,35,1,0,20.1,23,88.14,231.46,18:35
1,18,35,2,0,27.18,16,126.18,474.25,18:35
1,18,35,3,0,22.23,15,101.82,409.77,18:35
1,18,35,4,0,15.37,19,68.79,215.79,18:35
1,18,40,0,0,17.5,33,71.15,128.09,18:40
1,18,40,1,0,17.43,17,79.28,279.13,18:40
1,18,40,2,0,20.15,54,75.7,84.31,18:40
1,18,40,3,0,24.86,27,112.84,248.81,18:40
1,18,40,4,0,23.8,17,113.32,399.3,18:40
1,18,45,0,0,11.49,54,30.6,36.47,18:45
1,18,45,1,0,22.98,60,84.29,84.81,18:45
1,18,45,2,0,26.6,60,104.2,107.07,18:45
1,18,45,3,0,21.14,39,85.92,133.09,18:45
1,18,45,4,0,22.04,59,79.62,80.25,18:45
1,18,50,0,0,30.66,18,142.91,476.36,18:50
1,18,50,1,0,21.35,41,86.74,125.55,18:50
1,18,50,2,0,16.7,34,65.95,120.23,18:50
1,18,50,3,0,22.4,15,103.68,415.16,18:50
1,18,50,4,0,19.16,52,70.79,82.3,18:50
1,18,55,0,0,20.46,54,76.78,87.94,18:55
1,18,55,1,0,21.37,12,102.01,507.29,18:55
1,18,55,2,0,17.2,37,67.59,106.75,18:55
1,18,55,3,0,18.14,54,64.49,75.16,18:55
1,18,55,4,0,18.56,30,77.49,157.55,18:55
1,19,0,0,0,22.84,26,103.95,239.05,19:00
1,19,0,1,0,16.77,39,63.45,97.57,19:00
1,19,0,2,0,19.86,34,81.81,149.03,19:00
1,19,0,3,0,25.04,21,114.16,324.72,19:00
1,19,0,4,0,29.28,30,134.21,268.49,19:00
1,19,5,0,0,14.98,50,49.42,59.34,19:05
1,19,5,1,0,27.26,33,120.48,219.84,19:05
1,19,5,2,0,25.72,21,116.41,334.18,19:05
1,19,5,3,0,26.94,47,113.1,145.14,19:05
1,19,5,4,0,26.16,16,122.45,460.31,19:05
1,19,10,0,0,16.42,26,71.39,162.8,19:10
1,19,10,1,0,18.49,17,83.56,294.2,19:10
1,19,10,2,0,19.64,34,80.2,144.68,19:10
1,19,10,3,0,21.06,21,94.85,276.33,19:10
1,19,10,4,0,20.27,39,82.97,125.91,19:10
1,19,15,0,0,17.35,31,70.0,134.16,19:15
1,19,15,1,0,26.57,34,115.34,203.6,19:15
1,19,15,2,0,21.98,53,84.14,92.61,19:15
1,19,15,3,0,30.14,24,138.75,346.21,19:15
1,19,15,4,0,20.3,13,94.91,438.31,19:15
1,19,20,0,0,24.44,54,94.95,106.38,19:20
1,19,20,1,0,17.88,24,76.92,191.07,19:20
1,19,20,2,0,18.72,47,71.84,94.52,19:20
1,19,20,3,0,18.08,59,61.67,66.27,19:20
1,19,20,4,0,15.34,37,58.46,90.48,19:20
1,19,25,0,0,26.84,55,105.73,112.21,19:25
1,19,25,1,0,12.47,55,33.72,34.51,19:25
1,19,25,2,0,24.93,21,113.64,324.89,19:25
1,19,25,3,0,26.23,19,121.25,382.05,19:25
1,19,25,4,0,18.45,26,80.13,185.99,19:25
1,19,30,0,0,27.43,42,116.62,167.01,19:30
1,19,30,1,0,23.18,15,108.5,437.24,19:30
1,19,30,2,0,20.38,44,83.13,112.33,19:30
1,19,30,3,0,16.91,43,62.21,86.85,19:30
1,19,30,4,0,14.94,24,61.74,154.48,19:30
1,19,35,0,0,25.52,18,117.78,392.99,19:35
1,19,35,1,0,15.26,22,65.07,178.6,19:35
1,19,35,2,0,17.77,44,66.46,87.03,19:35
1,19,35,3,0,26.31,60,101.36,100.48,19:35
1,19,35,4,0,15.05,43,54.68,75.79,19:35
1,19,40,0,0,22.73,48,89.06,112.68,19:40
1,19,40,1,0,19.69,44,76.09,101.59,19:40
1,19,40,2,0,27.72,57,110.56,117.21,19:40
1,19,40,3,0,17.43,19,78.12,251.46,19:40
1,19,40,4,0,19.74,56,71.99,80.31,19:40
1,19,45,0,0,18.98,17,84.77,300.48,19:45
1,19,45,1,0,20.97,38,85.74,135.64,19:45
1,19,45,2,0,19.47,41,77.15,113.73,19:45
1,19,45,3,0,18.97,43,73.52,101.51,19:45
1,19,45,4,0,19.54,12,91.06,454.27,19:45
1,19,50,0,0,15.45,43,54.9,73.68,19:50
1,19,50,1,0,16.31,43,61.8,86.46,19:50
1,19,50,2,0,14.29,60,41.35,43.67,19:50
1,19,50,3,0,26.8,56,106.36,114.53,19:50
1,19,50,4,0,22.38,44,89.46,122.43,19:50
1,19,55,0,0,24.72,24,112.41,283.48,19:55
1,19,55,1,0,24.34,41,101.43,149.25,19:55
1,19,55,2,0,12.65,11,56.49,309.61,19:55
1,19,55,3,0,18.21,25,79.18,189.15,19:55
1,19,55,4,0,24.66,27,108.73,239.66,19:55
1,20,0,0,0,11.59,59,27.67,28.99,20:00
1,20,0,1,0,8.96,59,15.57,15.21,20:00
1,20,0,2,0,10.41,45,29.45,35.19,20:00
1,20,0,3,0,9.95,23,38.7,103.5,20:00
1,20,0,4,0,4.82,45,1.08,4.6,20:00
1,20,5,0,0,6.3,15,23.33,95.39,20:05
1,20,5,1,0,9.88,16,42.57,155.71,20:05
1,20,5,2,0,8.45,31,27.0,49.1,20:05
1,20,5,3,0,9.48,31,33.43,66.11,20:05
1,20,5,4,0,4.98,42,3.68,4.55,20:05
1,20,10,0,0,6.47,34,18.27,32.12,20:10
1,20,10,1,0,10.08,53,24.58,28.45,20:10
1,20,10,2,0,6.7,55,8.22,9.73,20:10
1,20,10,3,0,7.74,21,29.58,83.05,20:10
1,20,10,4,0,8.58,22,32.16,89.5,20:10
1,20,15,0,0,6.27,58,2.92,3.1,20:15
1,20,15,1,0,5.39,51,2.22,0.69,20:15
1,20,15,2,0,4.07,37,1.24,1.58,20:15
1,20,15,3,0,9.67,23,37.28,92.75,20:15
1,20,15,4,0,8.41,51,16.04,17.37,20:15
1,20,20,0,0,3.31,10,12.29,74.65,20:20
1,20,20,1,0,7.04,20,26.48,78.71,20:20
1,20,20,2,0,6.39,56,4.6,5.24,20:20
1,20,20,3,0,4.59,30,8.94,20.01,20:20
1,20,20,4,0,10.44,25,40.11,94.23,20:20
1,20,25,0,0,3.02,39,0.0,0.8,20:25
1,20,25,1,0,9.9,36,32.63,57.45,20:25
1,20,25,2,0,6.84,29,18.68,39.4,20:25
1,20,25,3,0,6.48,16,23.74,86.03,20:25
1,20,25,4,0,3.71,22,8.59,24.56,20:25
1,20,30,0,0,8.55,60,10.45,9.3,20:30
1,20,30,1,0,6.29,44,8.48,10.33,20:30
1,20,30,2,0,5.08,58,0.0,0.0,20:30
1,20,30,3,0,4.16,15,12.76,50.16,20:30
1,20,30,4,0,7.95,46,17.2,25.8,20:30
1,20,35,0,0,10.01,56,21.22,24.31,20:35
1,20,35,1,0,5.11,37,6.72,9.46,20:35
1,20,35,2,0,6.79,46,11.13,12.36,20:35
1,20,35,3,0,8.85,22,32.41,90.19,20:35
1,20,35,4,0,9.73,31,34.54,65.89,20:35
1,20,40,0,0,6.04,39,11.08,20.04,20:40
1,20,40,1,0,6.43,12,25.86,130.12,20:40
1,20,40,2,0,5.32,41,4.01,7.51,20:40
1,20,40,3,0,8.07,20,31.44,95.46,20:40
1,20,40,4,0,6.0,56,0.68,0.0,20:40
